,Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type,Engagement_Rate
2939,2023-01-24 16:40:49.000,General ,YOUTUBE,Community Engagement ,11733,586,Video,4.9944600698883495
2940,2023-01-24 16:30:00.000,General ,TIKTOK_BUSINESS,Community Engagement ,309,24,Video,7.766990291262135
2943,2023-01-24 15:54:04.718,DOTA2,TWITTER,Community Engagement ,3207,354,Photo,11.038353601496725
2944,2023-01-24 15:45:02.000,General ,FBPAGE,Community Engagement ,40529,5544,Photo,13.6790939820869
2945,2023-01-24 15:45:00.332,DOTA2,TWITTER,Community Engagement ,3521,194,Photo,5.509798352740699
2946,2023-01-24 15:37:46.220,General ,TWITTER,Community Engagement ,496,16,Photo,3.225806451612903
2947,2023-01-24 15:31:25.922,General ,TWITTER,Community Engagement ,2980,64,Text,2.1476510067114094
2948,2023-01-24 15:05:15.302,DOTA2,TWITTER,Community Engagement ,1428,76,Text,5.322128851540616
2949,2023-01-24 15:00:14.000,General ,INSTAGRAM,Community Engagement ,19879,1109,Carousel,5.578751446249811
2950,2023-01-24 15:00:07.684,General ,TWITTER,Community Engagement ,26409,913,Photo,3.4571547578477033
2951,2023-01-24 15:00:01.000,General ,TIKTOK_BUSINESS,Community Engagement ,178,11,Video,6.179775280898876
2952,2023-01-24 14:50:35.396,DOTA2,TWITTER,Community Engagement ,4527,371,Photo,8.195272807598851
2953,2023-01-24 14:50:17.000,General ,FBPAGE,Community Engagement ,42426,9780,Photo,23.05190213548296
2957,2023-01-24 14:46:26.000,General ,INSTAGRAM,Community Engagement ,386,3,Video,0.7772020725388601
2958,2023-01-24 14:43:47.499,DOTA2,TWITTER,Community Engagement ,2658,207,Photo,7.7878103837471775
2959,2023-01-24 14:43:44.000,General ,FBPAGE,Community Engagement ,48472,12154,Photo,25.074269681465587
2960,2023-01-24 14:25:20.528,DOTA2,TWITTER,Community Engagement ,167,2,Text,1.1976047904191618
2961,2023-01-24 14:06:15.049,DOTA2,TWITTER,Community Engagement ,2024,113,Text,5.58300395256917
2962,2023-01-24 14:06:10.000,General ,YOUTUBE,Community Engagement ,993,31,Video,3.121852970795569
2963,2023-01-24 14:02:23.820,General ,TWITTER,Community Engagement ,900,36,Text,4.0
2964,2023-01-24 14:00:03.150,General ,TWITTER,Evil Exhibited ,215328,4320,Photo,2.0062416406598307
2965,2023-01-24 13:51:22.000,General ,FBPAGE,Community Engagement ,49693,13199,Photo,26.561085062282412
2966,2023-01-24 13:50:57.801,DOTA2,TWITTER,Community Engagement ,4710,369,Photo,7.834394904458598
2968,2023-01-24 13:45:14.417,DOTA2,TWITTER,Community Engagement ,4710,820,Video,17.40976645435244
2969,2023-01-24 13:37:32.000,General ,INSTAGRAM,Community Engagement ,5015,0,Video,0.0
2970,2023-01-24 13:36:24.000,General ,INSTAGRAM,Community Engagement ,5460,0,Photo,0.0
2971,2023-01-24 13:34:35.000,General ,INSTAGRAM,Community Engagement ,5829,0,Photo,0.0
2974,2023-01-24 13:31:38.160,DOTA2,TWITTER,Community Engagement ,99,0,Text,0.0
2975,2023-01-24 13:30:01.000,General ,TIKTOK_BUSINESS,Community Engagement ,187,13,Video,6.951871657754011
2976,2023-01-24 13:20:28.000,General ,FBPAGE,Community Engagement ,42461,5584,Photo,13.150891406231601
2977,2023-01-24 13:19:15.419,DOTA2,TWITTER,Community Engagement ,3905,125,Photo,3.201024327784891
2979,2023-01-24 13:05:38.364,DOTA2,TWITTER,Community Engagement ,1668,93,Photo,5.575539568345324
2980,2023-01-24 13:05:34.000,General ,FBPAGE,Community Engagement ,39161,4822,Photo,12.313270856208984
2981,2023-01-24 12:42:23.266,DOTA2,TWITTER,Community Engagement ,205,11,Text,5.365853658536586
2982,2023-01-24 12:08:55.000,General ,YOUTUBE,Community Engagement ,763,27,Video,3.5386631716906947
2983,2023-01-24 12:04:57.000,General ,YOUTUBE,Community Engagement ,1127,25,Video,2.218278615794144
2984,2023-01-24 12:00:38.467,General ,TWITTER,Community Engagement ,18112,559,Video,3.0863515901060072
2985,2023-01-24 11:48:23.000,General ,YOUTUBE,Community Engagement ,1028,47,Video,4.571984435797665
2986,2023-01-24 11:46:23.000,General ,INSTAGRAM,Community Engagement ,13229,199,Video,1.5042709199485977
2987,2023-01-24 11:43:56.000,General ,TIKTOK_BUSINESS,Community Engagement ,381,41,Video,10.761154855643044
2988,2023-01-24 11:13:59.717,General ,TWITTER,Community Engagement ,2486,69,Text,2.775543041029767
2989,2023-01-24 11:00:10.669,General ,TWITTER,Community Engagement ,26253,439,Photo,1.6721898449700987
2990,2023-01-24 10:01:36.344,General ,TWITTER,Community Engagement ,1232,33,Text,2.6785714285714284
2991,2023-01-24 10:00:03.435,General ,TWITTER,Evil Exhibited ,449596,8764,Photo,1.9493055988042598
2992,2023-01-24 09:33:55.838,CSGO,TWITTER,Community Engagement ,212,8,Text,3.7735849056603774
2993,2023-01-24 09:10:39.530,CSGO,TWITTER,Community Engagement ,6662,371,Text,5.5688982287601325
2995,2023-01-24 08:54:01.000,General ,INSTAGRAM,Community Engagement ,4872,0,Photo,0.0
2996,2023-01-24 08:53:19.121,CSGO,TWITTER,Community Engagement ,1652,35,Photo,2.11864406779661
2997,2023-01-24 08:16:46.285,CSGO,TWITTER,Community Engagement ,740,47,Photo,6.351351351351352
2998,2023-01-24 08:09:05.741,CSGO,TWITTER,Community Engagement ,21913,2833,Video,12.928398667457675
2999,2023-01-24 08:00:43.467,DOTA2,TWITTER,Community Engagement ,1139,55,Photo,4.8287971905179985
3002,2023-01-24 08:00:02.793,DOTA2,TWITTER,Community Engagement ,5173,371,Photo,7.171853856562922
3003,2023-01-24 08:00:01.000,General ,FBPAGE,Community Engagement ,8411,1445,Photo,17.179883485911308
3004,2023-01-24 07:56:45.000,General ,INSTAGRAM,Community Engagement ,5002,0,Photo,0.0
3005,2023-01-24 07:55:53.191,CSGO,TWITTER,Community Engagement ,2705,84,Photo,3.1053604436229203
3006,2023-01-24 07:45:16.818,CSGO,TWITTER,Community Engagement ,1456,70,Text,4.807692307692308
3007,2023-01-24 07:44:36.536,CSGO,TWITTER,Community Engagement ,8513,1416,Video,16.633384235874544
3009,2023-01-24 07:01:30.626,CSGO,TWITTER,Community Engagement ,8314,676,Video,8.13086360356026
3010,2023-01-24 06:58:15.000,General ,INSTAGRAM,Community Engagement ,5070,0,Photo,0.0
3011,2023-01-24 06:57:41.966,CSGO,TWITTER,Community Engagement ,2122,101,Photo,4.759660697455231
3012,2023-01-24 06:33:18.553,CSGO,TWITTER,Community Engagement ,5939,623,Video,10.489981478363362
3013,2023-01-24 06:23:51.768,CSGO,TWITTER,Community Engagement ,3659,468,Video,12.79037988521454
3014,2023-01-24 06:01:53.000,General ,INSTAGRAM,Community Engagement ,5605,0,Photo,0.0
3015,2023-01-24 06:01:51.825,CSGO,TWITTER,Community Engagement ,4710,138,Photo,2.9299363057324843
3016,2023-01-23 19:05:29.875,General ,TWITTER,Community Engagement ,341,18,Text,5.278592375366569
3017,2023-01-23 15:57:48.809,DOTA2,TWITTER,N/A ,1541,224,Video,14.536015574302402
3018,2023-01-23 15:57:46.000,General ,FBPAGE,N/A ,28137,4813,Video,17.10559050360735
3020,2023-01-23 14:31:24.000,General ,INSTAGRAM,N/A ,5368,0,Photo,0.0
3021,2023-01-23 14:30:45.768,General ,TWITTER,Community Engagement ,21470,212,Photo,0.9874243129948767
3022,2023-01-23 14:16:44.000,General ,INSTAGRAM,N/A ,179,1,Video,0.5586592178770949
3023,2023-01-23 14:15:29.126,DOTA2,TWITTER,N/A ,542,13,Text,2.3985239852398523
3024,2023-01-23 14:14:19.000,General ,YOUTUBE,N/A ,5070,153,Video,3.0177514792899407
3025,2023-01-23 14:14:15.179,DOTA2,TWITTER,N/A ,622,18,Text,2.8938906752411575
3026,2023-01-23 14:10:50.000,General ,TIKTOK_BUSINESS,N/A ,1603,128,Video,7.985028072364317
3027,2023-01-23 13:09:38.000,General ,INSTAGRAM,N/A ,6180,0,Photo,0.0
3028,2023-01-23 13:09:37.439,General ,TWITTER,Community Engagement ,15715,103,Photo,0.655424753420299
3029,2023-01-23 12:47:06.225,General ,TWITTER,N/A ,451,11,Text,2.4390243902439024
3034,2023-01-23 12:26:44.078,DOTA2,TWITTER,N/A ,69,8,Text,11.594202898550725
3035,2023-01-23 12:23:16.000,General ,FBPAGE,N/A ,51864,8664,Photo,16.705229060620084
3036,2023-01-23 12:22:55.408,DOTA2,TWITTER,N/A ,5056,329,Photo,6.507120253164557
3037,2023-01-23 11:38:50.000,General ,FBPAGE,Community Engagement ,39880,2124,Photo,5.325977933801404
3038,2023-01-23 11:00:13.000,General ,INSTAGRAM,Community Engagement ,38933,1360,Photo,3.4931805922995918
3039,2023-01-23 11:00:02.545,General ,TWITTER,Community Engagement ,120607,1910,Photo,1.5836560066994454
3040,2023-01-23 09:55:12.578,CSGO,TWITTER,N/A ,372,14,Text,3.763440860215054
3041,2023-01-23 09:34:44.000,General ,TIKTOK_BUSINESS,N/A ,470,54,Video,11.48936170212766
3045,2023-01-23 09:19:56.000,General ,INSTAGRAM,N/A ,13477,192,Video,1.4246494026860577
3046,2023-01-23 08:46:26.593,General ,TWITTER,N/A ,1716,20,Text,1.1655011655011656
3051,2023-01-22 19:30:37.000,General ,FBPAGE,Community Engagement ,15207,1098,Video,7.220359045176564
3052,2023-01-22 18:56:27.444,General ,TWITTER,Community Engagement ,25487,164,Text,0.6434652960332718
3053,2023-01-22 17:23:13.412,General ,TWITTER,N/A ,5406,78,Text,1.4428412874583796
3054,2023-01-22 17:14:26.112,DOTA2,TWITTER,N/A ,210,4,Text,1.9047619047619049
3055,2023-01-22 17:11:49.000,General ,FBPAGE,N/A ,43692,11795,Photo,26.995788702737343
3056,2023-01-22 17:11:37.280,DOTA2,TWITTER,N/A ,3089,280,Photo,9.064422143088379
3057,2023-01-22 17:05:39.000,General ,INSTAGRAM,N/A ,7643,0,Photo,0.0
3058,2023-01-22 17:04:48.000,General ,FBPAGE,Community Engagement ,30556,2130,Photo,6.970807697342584
3059,2023-01-22 17:03:00.000,General ,FBPAGE,N/A ,40580,6751,Photo,16.636274026614096
3060,2023-01-22 17:02:50.459,DOTA2,TWITTER,N/A ,5846,368,Photo,6.294902497434143
3066,2023-01-22 16:14:21.000,General ,FBPAGE,N/A ,45193,7531,Photo,16.66408514592968
3067,2023-01-22 16:13:45.503,DOTA2,TWITTER,N/A ,2495,161,Photo,6.452905811623247
3068,2023-01-22 15:54:08.000,General ,FBPAGE,N/A ,32649,4202,Text,12.870225734325707
3069,2023-01-22 15:53:44.850,DOTA2,TWITTER,N/A ,3431,195,Text,5.683474205770913
3073,2023-01-22 15:13:37.000,General ,FBPAGE,N/A ,39541,6427,Photo,16.254014820060192
3074,2023-01-22 15:13:31.302,DOTA2,TWITTER,N/A ,2498,149,Photo,5.964771817453964
3075,2023-01-22 15:12:59.000,General ,INSTAGRAM,N/A ,8523,0,Photo,0.0
3076,2023-01-22 15:12:54.000,General ,FBPAGE,Community Engagement ,13907,331,Photo,2.3800963543539226
3077,2023-01-22 15:02:19.064,General ,TWITTER,N/A ,1330,22,Text,1.6541353383458646
3078,2023-01-22 15:00:56.118,General ,TWITTER,N/A ,778,9,Text,1.1568123393316194
3082,2023-01-22 14:32:46.000,General ,INSTAGRAM,N/A ,11912,205,Video,1.720953660174614
3083,2023-01-22 14:30:38.000,General ,INSTAGRAM,Community Engagement ,18361,900,Photo,4.901693807526823
3084,2023-01-22 13:44:50.000,General ,YOUTUBE,N/A ,533,23,Video,4.315196998123827
3085,2023-01-22 13:31:05.000,General ,TIKTOK_BUSINESS,N/A ,767,88,Video,11.473272490221643
3089,2023-01-22 12:51:24.752,DOTA2,TWITTER,N/A ,1621,104,Photo,6.415792720542875
3090,2023-01-22 11:32:44.000,General ,TIKTOK_BUSINESS,N/A ,367,22,Video,5.994550408719346
3091,2023-01-22 11:05:17.748,General ,TWITTER,N/A ,156,5,Text,3.205128205128205
3092,2023-01-22 11:04:50.597,General ,TWITTER,N/A ,329,9,Link,2.735562310030395
3093,2023-01-22 11:04:18.586,General ,TWITTER,Community Engagement ,38750,2215,Video,5.716129032258064
3096,2023-01-22 09:58:00.229,DOTA2,TWITTER,N/A ,911,56,Photo,6.147091108671789
3097,2023-01-22 09:57:59.556,DOTA2,TWITTER,N/A ,3735,254,Photo,6.800535475234271
3098,2023-01-22 09:57:57.000,General ,FBPAGE,N/A ,34648,5415,Photo,15.628607711844838
3099,2023-01-22 09:00:03.765,General ,TWITTER,Community Engagement ,25169,288,Photo,1.1442647701537605
3100,2023-01-22 09:00:02.000,General ,FBPAGE,Community Engagement ,40101,2520,Photo,6.284132565272686
3101,2023-01-21 19:18:40.000,General ,INSTAGRAM,N/A ,4888,0,Photo,0.0
3102,2023-01-21 18:45:52.000,General ,INSTAGRAM,N/A ,4827,0,Photo,0.0
3103,2023-01-21 18:44:55.877,General ,TWITTER,Community Engagement ,15100,106,Photo,0.7019867549668874
3104,2023-01-21 17:59:39.399,General ,TWITTER,N/A ,1805,46,Video,2.548476454293629
3105,2023-01-21 17:54:19.475,General ,TWITTER,Community Engagement ,25422,1593,Photo,6.266226103375029
3106,2023-01-21 17:52:02.415,General ,TWITTER,N/A ,4079,51,Text,1.25030644765874
3108,2023-01-21 17:48:46.000,General ,YOUTUBE,N/A ,2931,199,Video,6.78949164107813
3109,2023-01-21 17:05:14.000,General ,INSTAGRAM,N/A ,4318,0,Photo,0.0
3110,2023-01-21 17:04:01.251,General ,TWITTER,Community Engagement ,14809,109,Photo,0.7360388952663921
3113,2023-01-21 15:01:48.000,General ,INSTAGRAM,N/A ,3945,0,Video,0.0
3114,2023-01-21 15:00:34.859,General ,TWITTER,N/A ,26261,777,Video,2.958760138608583
3117,2023-01-21 13:11:57.000,General ,INSTAGRAM,N/A ,3981,0,Photo,0.0
3125,2023-01-21 13:08:00.000,General ,INSTAGRAM,N/A ,4076,0,Video,0.0
3126,2023-01-21 13:07:49.000,General ,INSTAGRAM,N/A ,4175,0,Video,0.0
3128,2023-01-21 13:07:41.000,General ,INSTAGRAM,N/A ,4303,0,Video,0.0
3129,2023-01-21 13:07:34.000,General ,INSTAGRAM,N/A ,4543,0,Photo,0.0
3130,2023-01-21 13:06:54.327,General ,TWITTER,N/A ,64614,4268,Mixed,6.605379639087504
3131,2023-01-21 09:43:37.000,General ,INSTAGRAM,N/A ,4552,0,Photo,0.0
3132,2023-01-21 09:42:03.719,CSGO,TWITTER,N/A ,1574,62,Photo,3.9390088945362134
3133,2023-01-21 08:59:34.000,General ,INSTAGRAM,N/A ,4903,0,Photo,0.0
3134,2023-01-21 08:48:45.516,CSGO,TWITTER,N/A ,1963,32,Photo,1.63015792154865
3135,2023-01-21 08:44:54.944,CSGO,TWITTER,N/A ,3213,431,Video,13.41425459072518
3136,2023-01-21 08:37:12.865,CSGO,TWITTER,N/A ,1858,225,Video,12.109795479009689
3137,2023-01-21 07:44:07.736,CSGO,TWITTER,Community Engagement ,2748,88,Photo,3.2023289665211063
3138,2023-01-21 07:44:06.000,General ,INSTAGRAM,N/A ,6012,0,Photo,0.0
3139,2023-01-21 05:00:23.016,CSGO,TWITTER,Community Engagement ,8878,930,Video,10.475332282045507
3140,2023-01-20 15:33:56.000,Content Creators,YOUTUBE,N/A ,1676,56,Video,3.341288782816229
3141,2023-01-20 15:33:49.000,Content Creators,YOUTUBE,N/A ,2031,130,Video,6.400787789266371
3142,2023-01-20 15:33:41.000,Content Creators,YOUTUBE,N/A ,225,15,Video,6.666666666666667
3143,2023-01-20 15:33:35.000,Content Creators,YOUTUBE,N/A ,349,23,Video,6.59025787965616
3144,2023-01-20 15:33:27.000,Content Creators,YOUTUBE,N/A ,341,14,Video,4.105571847507331
3145,2023-01-20 15:33:23.000,Content Creators,YOUTUBE,N/A ,2256,80,Video,3.546099290780142
3146,2023-01-20 15:33:19.000,Content Creators,YOUTUBE,N/A ,389,16,Video,4.113110539845758
3147,2023-01-19 17:30:30.612,DOTA2,TWITTER,N/A ,2529,334,Photo,13.206801107156979
3148,2023-01-19 17:30:01.000,General ,FBPAGE,N/A ,16066,1447,Photo,9.00659778414042
3149,2023-01-19 17:30:01.000,General ,FBPAGE,N/A ,16066,1447,Photo,9.00659778414042
3150,2023-01-19 17:30:01.000,General ,FBPAGE,N/A ,32131,2892,Photo,9.000653574429679
3151,2023-01-19 17:20:04.373,DOTA2,TWITTER,N/A ,499,5,Text,1.002004008016032
3152,2023-01-19 17:12:11.004,DOTA2,TWITTER,N/A ,5825,503,Photo,8.63519313304721
3154,2023-01-19 17:09:43.890,DOTA2,TWITTER,N/A ,2609,123,Text,4.714449980835569
3155,2023-01-19 17:03:30.000,General ,INSTAGRAM,N/A ,6162,0,Photo,0.0
3156,2023-01-19 17:02:37.000,General ,FBPAGE,N/A ,50656,12539,Photo,24.753237523689197
3157,2023-01-19 17:02:29.000,General ,FBPAGE,Community Engagement ,26131,1719,Photo,6.578393479009606
3158,2023-01-19 17:01:48.421,DOTA2,TWITTER,N/A ,5688,441,Photo,7.753164556962025
3159,2023-01-19 16:58:10.222,DOTA2,TWITTER,N/A ,4421,813,Video,18.389504636959963
3160,2023-01-19 16:56:33.000,General ,FBPAGE,N/A ,41106,11339,Video,27.58478081058726
3161,2023-01-19 16:07:55.907,General ,TWITTER,N/A ,3355,49,Text,1.460506706408346
3162,2023-01-19 15:53:57.000,General ,FBPAGE,N/A ,34311,3844,Text,11.203404156101541
3163,2023-01-19 15:53:43.874,DOTA2,TWITTER,N/A ,2254,104,Text,4.614019520851819
3165,2023-01-19 15:49:13.067,DOTA2,TWITTER,N/A ,5392,1369,Photo,25.38946587537092
3166,2023-01-19 15:40:48.426,CSGO,TWITTER,Community Engagement ,14420,835,Photo,5.790568654646325
3167,2023-01-19 15:19:39.000,General ,FBPAGE,N/A ,35546,4192,Text,11.793169414280086
3168,2023-01-19 15:19:22.974,DOTA2,TWITTER,N/A ,2505,108,Text,4.311377245508982
3169,2023-01-19 14:47:36.189,DOTA2,TWITTER,N/A ,535,15,Text,2.803738317757009
3170,2023-01-19 14:41:41.000,General ,FBPAGE,N/A ,29562,4153,Text,14.048440565590962
3171,2023-01-19 14:41:26.329,DOTA2,TWITTER,N/A ,2647,155,Text,5.855685681904042
3172,2023-01-19 14:39:36.000,General ,FBPAGE,Community Engagement ,51020,12408,Photo,24.31987455899647
3174,2023-01-19 14:36:57.739,DOTA2,TWITTER,N/A ,1518,113,Photo,7.4440052700922275
3176,2023-01-19 14:34:36.000,General ,FBPAGE,N/A ,39364,8207,Video,20.848999085458793
3177,2023-01-19 14:33:23.095,DOTA2,TWITTER,N/A ,1205,170,Video,14.107883817427386
3179,2023-01-19 14:24:21.824,DOTA2,TWITTER,N/A ,1238,115,Photo,9.289176090468496
3180,2023-01-19 14:24:03.000,General ,FBPAGE,Community Engagement ,30869,2775,Photo,8.989601218050472
3181,2023-01-19 13:56:11.884,DOTA2,TWITTER,N/A ,1250,77,Photo,6.16
3182,2023-01-19 13:51:11.000,General ,FBPAGE,N/A ,24479,3487,Photo,14.244862943747702
3184,2023-01-19 13:38:03.216,DOTA2,TWITTER,N/A ,1696,103,Photo,6.07311320754717
3185,2023-01-19 13:38:00.000,General ,FBPAGE,N/A ,42489,6597,Photo,15.526371531455199
3186,2023-01-19 13:37:52.000,General ,FBPAGE,Community Engagement ,12150,445,Photo,3.662551440329218
3187,2023-01-19 13:37:44.000,General ,INSTAGRAM,N/A ,5951,0,Photo,0.0
3188,2023-01-19 12:30:02.186,General ,TWITTER,Evil Exhibited ,449052,7882,Photo,1.755253289151368
3189,2023-01-19 11:20:52.834,General ,TWITTER,N/A ,486,32,Text,6.584362139917696
3193,2023-01-19 10:09:00.000,General ,INSTAGRAM,N/A ,5560,0,Photo,0.0
3195,2023-01-19 10:08:56.000,General ,INSTAGRAM,N/A ,5702,0,Photo,0.0
3196,2023-01-19 10:08:54.000,General ,INSTAGRAM,N/A ,5796,0,Photo,0.0
3197,2023-01-19 10:08:51.000,General ,INSTAGRAM,N/A ,5971,0,Photo,0.0
3199,2023-01-19 09:40:06.862,CSGO,TWITTER,N/A ,28358,2295,Photo,8.092954369137455
3200,2023-01-19 09:38:57.000,General ,INSTAGRAM,N/A ,6157,0,Photo,0.0
3201,2023-01-19 09:38:54.551,CSGO,TWITTER,N/A ,34775,1883,Photo,5.414809489575845
3202,2023-01-19 09:30:08.761,CSGO,TWITTER,N/A ,7792,1258,Video,16.14476386036961
3204,2023-01-19 08:38:02.000,General ,FBPAGE,N/A ,52862,10412,Photo,19.69656842344217
3205,2023-01-19 08:37:54.878,DOTA2,TWITTER,N/A ,1114,63,Photo,5.655296229802514
3206,2023-01-19 08:37:54.291,DOTA2,TWITTER,N/A ,5464,365,Photo,6.680087847730601
3207,2023-01-19 08:19:10.546,CSGO,TWITTER,N/A ,10114,1191,Video,11.775756377298793
3208,2023-01-19 08:15:25.000,General ,INSTAGRAM,N/A ,6301,0,Photo,0.0
3209,2023-01-19 08:13:31.364,CSGO,TWITTER,N/A ,4270,138,Photo,3.2318501170960188
3210,2023-01-19 08:08:00.763,CSGO,TWITTER,N/A ,8987,1228,Video,13.664181595638144
3211,2023-01-19 07:38:46.611,CSGO,TWITTER,N/A ,5352,701,Video,13.097907324364725
3212,2023-01-19 07:18:12.001,CSGO,TWITTER,N/A ,1305,15,Text,1.1494252873563218
3213,2023-01-19 07:17:43.044,CSGO,TWITTER,N/A ,7649,768,Video,10.040528173617465
3214,2023-01-19 06:58:21.000,General ,INSTAGRAM,N/A ,6656,0,Photo,0.0
3215,2023-01-19 06:57:20.287,CSGO,TWITTER,N/A ,1983,63,Photo,3.177004538577912
3222,2023-01-19 06:00:54.409,CSGO,TWITTER,Community Engagement ,6161,162,Photo,2.629443272196072
3223,2023-01-19 06:00:47.000,General ,INSTAGRAM,N/A ,8024,0,Photo,0.0
3225,2023-01-18 14:06:06.142,CSGO,TWITTER,N/A ,32891,3719,Video,11.307044480252957
3227,2023-01-18 10:58:42.218,DOTA2,TWITTER,N/A ,10312,824,Video,7.990690457719161
3230,2023-01-17 17:24:47.932,DOTA2,TWITTER,N/A ,7022,578,Photo,8.231273141555112
3231,2023-01-17 17:21:26.000,General ,INSTAGRAM,N/A ,8375,0,Photo,0.0
3232,2023-01-17 17:20:38.000,General ,FBPAGE,Community Engagement ,19780,2183,Photo,11.036400404448939
3233,2023-01-17 17:18:10.530,DOTA2,TWITTER,N/A ,4091,335,Photo,8.188706917624053
3234,2023-01-17 17:18:02.000,General ,FBPAGE,N/A ,50365,11250,Photo,22.33694033555048
3235,2023-01-17 17:13:50.000,General ,FBPAGE,N/A ,186100,30082,Video,16.164427727028478
3236,2023-01-17 17:13:30.994,DOTA2,TWITTER,N/A ,7987,909,Video,11.380994115437586
3239,2023-01-17 16:57:04.000,General ,FBPAGE,N/A ,28273,5795,Video,20.496586849644537
3240,2023-01-17 16:56:28.293,DOTA2,TWITTER,N/A ,1670,276,Video,16.526946107784433
3241,2023-01-17 16:29:43.755,DOTA2,TWITTER,N/A ,2121,325,Video,15.322960867515324
3242,2023-01-17 16:28:31.000,General ,FBPAGE,N/A ,66029,9579,Video,14.507261960653652
3243,2023-01-17 16:19:58.637,DOTA2,TWITTER,N/A ,1439,74,Text,5.142460041695622
